cc,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
folsom_lake,UCD+UCR+UCSB,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCR+UCSB,3,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCR+UCSB+UCSC,3,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCM+UCR+UCSB,3,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCB+UCD+UCR,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCR+UCSC,3,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCD+UCM+UCR,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCR+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCM+UCR,3,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCM+UCR+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCSB,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCSB+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCM+UCSB,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCSB+UCSC,3,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCB+UCM+UCSB,3,IGETC,success,4,54,False,15,15,15,9,0,0,
folsom_lake,UCM+UCSB+UCSC,3,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCB+UCD+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCM,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCM+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCM+UCSC,3,IGETC,success,4,58,False,13,15,15,15,0,0,
folsom_lake,UCI+UCLA+UCR+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCSB+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCLA+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCLA+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCI+UCLA+UCM+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCLA+UCR+UCSB+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCLA+UCR+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCLA+UCR+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCLA+UCM+UCR+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCLA+UCSB+UCSD,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCLA+UCSB+UCSC+UCSD,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCLA+UCM+UCSB+UCSD,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCB+UCD+UCLA+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCLA+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCLA+UCM+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCLA+UCSC+UCSD,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCB+UCLA+UCM+UCSD,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCLA+UCM+UCSC+UCSD,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCR+UCSB+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCR+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCR+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCR+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCM+UCR+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCSB+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCI+UCM+UCSB+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCI+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCI+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCM+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCM+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCM+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCR+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCR+UCSB+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCR+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCM+UCR+UCSB+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCR+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCM+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCR+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCM+UCR+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCM+UCR+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCD+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCM+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCSB+UCSC+UCSD,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCB+UCM+UCSB+UCSD,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCM+UCSB+UCSC+UCSD,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCB+UCD+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCM+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCM+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCM+UCSC+UCSD,4,IGETC,success,5,61,True,13,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCR+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCD+UCI+UCLA+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCLA+UCR,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCLA+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCM+UCR,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCD+UCI+UCLA+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCLA+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCLA+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCM+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCB+UCD+UCI+UCLA,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCLA+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCLA+UCM,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCLA+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCLA+UCM,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCLA+UCM+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCR+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCLA+UCR+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCLA+UCR+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCLA+UCM+UCR+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCB+UCD+UCLA+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCM+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCLA+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCLA+UCM+UCR,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCLA+UCM+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCLA+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCM+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCLA+UCSB+UCSC,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCB+UCLA+UCM+UCSB,4,IGETC,success,4,54,False,15,15,15,9,0,0,
folsom_lake,UCLA+UCM+UCSB+UCSC,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCB+UCD+UCLA+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCLA+UCM,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCLA+UCM+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCLA+UCM+UCSC,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCD+UCI+UCR+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCR+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCR+UCSB+UCSC,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCM+UCR+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCB+UCD+UCI+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCR+UCSC,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCD+UCI+UCM+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCM+UCR,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCM+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCI+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCM+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCM+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCI+UCM+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCI+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCI+UCM,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCM+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCI+UCM+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCR+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCR+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCM+UCR+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCR+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCM+UCR+UCSB,4,IGETC,success,4,60,False,15,15,15,15,0,0,
folsom_lake,UCM+UCR+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCM+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCM+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCM+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCM+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCM+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCM+UCSB+UCSC,4,IGETC,success,4,57,False,15,15,15,12,0,0,
folsom_lake,UCB+UCD+UCM+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCR+UCSB+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCR+UCSC+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCI+UCLA+UCM+UCR+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCD+UCI+UCLA+UCSB+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCLA+UCSB+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCSB+UCSC+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCI+UCLA+UCM+UCSB+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCI+UCLA+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCI+UCLA+UCSC+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCI+UCLA+UCM+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCLA+UCSC+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCI+UCLA+UCM+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCI+UCLA+UCM+UCSC+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCD+UCLA+UCR+UCSB+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCB+UCLA+UCR+UCSB+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCLA+UCR+UCSB+UCSC+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,UCLA+UCM+UCR+UCSB+UCSD,5,IGETC,success,5,63,True,15,15,15,15,3,0,
folsom_lake,UCB+UCD+UCLA+UCR+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
